212,104.66,19.68,,103.42
212,102.77,19.82,,103.42
212,103.42,19.75,,103.72
212,101.85,19.48,,104.68
212,107.11,19.51,,104.68
212,103.72,19.45,,103.72
212,107.49,19.49,,104.68
212,104.68,19.77,,103.89
212,100.62,19.82,,103.89
212,100.91,19.68,,104.66
212,106.26,19.5,,105.48
212,103.89,19.85,,104.98
212,68242.43,19.54,,105.48
212,104.66,19.97,,104.98
212,105.48,19.71,,105.48
212,104.98,19.84,,106.67
212,109.04,19.61,,106.67
212,104.13,19.82,,104.13
212,108.73,19.68,,103.93
212,106.67,20.06,,96.09
206,103.93,18.59,,93.2
206,96.09,17.95,,90.83
206,93.2,17.9,,90.83
206,89.84,18.04,,90.83
206,90.49,18.17,,92.16
206,90.83,-4745.28,,92.16
206,92.38,18.33,,92.16
206,95.99,18.26,,91.56
206,92.16,18.18,,89.98
206,89.64,18.12,,89.98
206,89.98,18.11,,90.81
206,91.56,17.86,,91.56
206,86.54,18.09,,92.77
206,90.81,17.69,,92.77
206,92.77,18.23,,92.77
206,95,18.01,,89.84
206,93.03,17.76,,89.84
206,89.84,17.5,,89.84
206,87.9,17.91,,89.91
206,88.77,17.83,,90.59
206,90.59,18.12,,91.94
206,91.94,17.66,,93.06
206,89.91,17.74,,94.27
206,93.06,17.85,,94.27
206,94.71,18.11,,94.27
206,94.27,17.85,,93.32
206,95.77,17.74,,93.03
206,93.03,17.61,,93.03
206,92.96,17.66,,92.96
206,93.32,17.43,,89.35
206,87.49,17.54,,88.65
206,93.57,17.49,,88.65
200,89.35,16.34,,86.25
200,84.24,16.44,,85.5
200,88.65,15.98,,85.5
200,86.25,15.95,,82.84
200,82.84,16.19,,82.84
200,85.5,15.93,,83.93
200,80.46,16.15,,83.93
200,81.07,15.95,,85.65
200,83.93,15.96,,85.65
200,85.65,15.91,,86.16
200,86.16,16.06,,87.66
200,89.86,15.74,,87.66
200,84.97,15.93,,84.97
200,87.66,15.76,,87.66
200,88.31,15.67,,84.19
200,84.19,15.27,,84.19
200,83.98,15.83,,85.79
200,87.73,15.42,,85.79
200,84.1,15.65,,84.51
200,88.31,15.56,,84.51
200,85.79,15.5,,83.95
200,84.51,15.46,,83.95
200,83.95,15.5,,83.9
200,83.78,15.52,,83.9
200,83.9,15.61,,85.21
200,87,15.36,,87
200,82.96,15.63,,85.21
200,87,15.6,,85.21
200,85.21,15.54,,79.35
193,87.54,14.6,,74.96
193,79.35,13.92,,74.77
193,74.14,14.15,,74.77
193,74.96,13.99,,74.87
193,71.96,14.07,,74.77
193,74.77,13.97,,74.87
193,74.87,13.87,,74.87
193,77.17,13.95,,72.76
193,72.76,13.9,,72.76
193,76.47,13.94,,72.54
193,72.54,14.14,,72.54
193,71.65,13.92,,72.74
193,73.2,14.02,,73.1
193,72.03,-4768.14,,72.74
193,73.1,14.02,,72.93
193,72.74,13.82,,72.93
193,74.07,14.07,,72.93
193,70.24,14.05,,71.4
193,72.93,14.13,,71.4
193,73.68,14.15,,71.31
193,71.26,14.28,,71.26
193,71.4,13.96,,67
193,71.31,14.33,,56.75
181,67,12.17,,53.55
181,56.75,11.24,,51.32
181,51.32,10.81,,50.72
181,53.55,10.96,,49.02
181,49.02,10.86,,48.64
181,48.08,10.67,,48.08
181,50.72,10.78,,47.93
181,48.64,10.34,,47.76
181,47.93,10.5,,46.63
181,47.76,10.64,,46.21
181,44.79,10.58,,45.9
181,45.75,10.66,,46.21
181,46.63,10.49,,46.41
181,46.21,10.36,,46.41
181,45.9,10.41,,46.41
181,46.41,10.38,,46.41
181,46.6,10.52,,45.49
181,46.87,10.45,,45.37
181,44.71,10.61,,44.91
181,44.91,10.39,,44.91
181,45.49,10.41,,43.36
181,45.37,10.29,,42.24
181,43.36,10.64,,42.19
181,42.19,10.64,,42.19
181,42.19,10.59,,42.24
181,42.24,10.53,,43.02
181,42,10.52,,43.02
181,43.02,10.42,,43.02
181,45.32,10.7,,42.77
181,43.45,10.56,,42.77
181,42.77,10.38,,42.77
181,42.17,10.54,,43.02
181,42.75,10.61,,44.06
181,44.86,10.53,,44.06
181,44.06,10.34,,44.06
181,43.02,10.51,,44.2
181,44.2,10.33,,45.03
