137,-40.69,-3376,-40.825
137,-40.96,-3477,-40.785
137,-40.05,-3549,-40.33
137,-43.37,-3476,-39.925
137,-42.24,-3481,-39.165
137,-40.61,-3516,-38.45
137,-41.36,-3362,-36.82
137,-43.75,-3495,-35.67
137,-42.94,-3411,-35.32
137,-41.3,-3446,-34.925
137,-41.57,-3467,-34.02
137,-39.24,-3375,-33.06
137,-39.09,-3401,-32.535
125,-44.54,-3054,-32.085
125,-42.76,-2914,-31.84
125,-37.81,-2736,-31.475
125,-35.83,-2584,-31.14
125,-35.13,-2397,-31.05
125,-30.99,-2384,-30.99
125,-34.72,-2212,-30.98
125,-32.27,-2242,-30.85
125,-31.9,-2209,-30.835
125,-33.32,-2173,-30.82
125,-30.59,-2199,-30.705
125,-31.17,-2171,-30.82
125,-35.51,-2079,-30.47
125,-29.27,-2043,-30.12
125,-32.8,-2100,-30.47
125,-31.78,-2182,-30.12
125,-30.12,-2066,-29.755
125,-28.66,-2167,-29.39
125,-29.39,-2143,-30.105
125,-26.57,-2047,-30.82
125,-30.85,-2135,-30.835
125,-29.27,-2116,-30.82
125,-31.11,-2129,-30.965
125,-30.82,-2104,-30.82
